job_id,segment_index,segment,section_label
41d7fde95bda4b3ab9af0f4b42083412,2236,"* Must have Plastics Extrusion experience, Thermoforming preferred.",Job Skills/Requirements
41d7fde95bda4b3ab9af0f4b42083412,2306,* Must have a High School diploma or equivalent.,Job Skills/Requirements
41d7fde95bda4b3ab9af0f4b42083412,2357,"* Demonstrated mechanical aptitude is essential
  * Ability to work independently as well as working with others effectively as a part of a team is essential
  * Flexibility to work overtime and off shifts as needed",Job Skills/Requirements
41d7fde95bda4b3ab9af0f4b42083412,2580,"**Pactiv Evergreen Inc.** (NASDAQ: PTVE) is a leading manufacturer and
distributor of fresh foodservice and food merchandising products and fresh
beverage cartons in North America and certain international markets.",About Company
41d7fde95bda4b3ab9af0f4b42083412,2795,"It
supplies its products to a broad and diversified mix of companies, including
full service restaurants and quick service restaurants, foodservice
distributors, supermarkets, grocery and healthy eating retailers, other food
stores, food and beverage producers, food packers and food processors.",About Company
41d7fde95bda4b3ab9af0f4b42083412,3091,"To
learn more about the company, please go to the company website at
pactivevergreen.com.",About Company
41d7fde95bda4b3ab9af0f4b42083412,3182,"Conyers is an Atlanta suburb and the only city in Rockdale County, Georgia.",Other
41d7fde95bda4b3ab9af0f4b42083412,3258,"The city is 24 miles east of downtown Atlanta and is a part of the Atlanta
Metropolitan Area.",Other
41d7fde95bda4b3ab9af0f4b42083412,3352,"As of the 2010 census, the city population was 15,195.",Other
41d7fde95bda4b3ab9af0f4b42083412,3407,"The
city is the county seat of Rockdale County.",Other
41d7fde95bda4b3ab9af0f4b42083412,3456,"The plant was acquired by Pactiv in 2003, manufactures PET and Polypropylene
Lids & ESL Trays, and has approximately 180 employees.",Other
41d7fde95bda4b3ab9af0f4b42083412,3588,"The Conyers plant was
awarded Pactiv safety plant of the year 2018, Foodservice BU Environmental
plant of the year 2019.",Other
41d7fde95bda4b3ab9af0f4b42083412,3711,**Pactiv Evergreen** is committed to a diverse and inclusive workforce.,EOE/Diversity
41d7fde95bda4b3ab9af0f4b42083412,3783,Pactiv Evergreen is an Equal Opportunity Employer.,EOE/Diversity
41d7fde95bda4b3ab9af0f4b42083412,3834,"All qualified applicants
will receive consideration for employment without regard to race, color, sex
(including pregnancy), sexual orientation, religion, creed, age national
origin, physical or mental disability, genetic information, gender identity
and/or expression, marital status, veteran status or other characteristics or
statuses protected by law.",EOE/Diversity
41d7fde95bda4b3ab9af0f4b42083412,4190,"For individuals with disabilities who would like to
request an accommodation, please call [Phone number shown when applying] or
email [Email available when viewing the job].",EOE/Diversity
41d7fde95bda4b3ab9af0f4b42083412,4365,"All information will be kept confidential according to EEO guidelines and
applicable laws.",EOE/Diversity
41d7fde95bda4b3ab9af0f4b42083412,4457,#INDBV #CB1,Other
e29afd6c23aa76f595e063cc72a78f1d,0,Dishwashers Needed!,Job Title
e29afd6c23aa76f595e063cc72a78f1d,20,"Gate Gourmet, a gategroup company, is the world’s largest independent provider of catering and provisioning services for airlines and railroads.",About Company
e29afd6c23aa76f595e063cc72a78f1d,165,We serve more than 200 million meals a year to our 250-plus customers at more than 100 airport locations around the globe.,About Company
e29afd6c23aa76f595e063cc72a78f1d,288,We are now hiring for Dishwashers to work in our flight kitchen located at the Honolulu airport.,Job Responsibilities/Summary
e29afd6c23aa76f595e063cc72a78f1d,385,This position is represented by a labor Union and is covered by one or more collective bargaining agreement.,Job Responsibilities/Summary
e29afd6c23aa76f595e063cc72a78f1d,494,"A Dishwasher is responsible for separating washable items (trays, bowls, plates, cups, glasses, silverware, etc.) and placing them on the dishwasher conveyor belt to be washed.",Job Responsibilities/Summary
e29afd6c23aa76f595e063cc72a78f1d,671,"Our Employees Must Be Able to:
work assigned schedule which may include multiple shifts, weekends and holidays
work overtime when required
arrive to work on-time
handle pork, poultry, meat and fish products
pass a criminal background check
pass a drug screen
complete paperwork
communicate with supervisors and co-workers
follow directions
work as a member of a team
Education Requirements:",Job Skills/Requirements
e29afd6c23aa76f595e063cc72a78f1d,1062,"Not applicable
Environmental Requirements:",Job Skills/Requirements
e29afd6c23aa76f595e063cc72a78f1d,1105,"Will be exposed to extreme temperature changes and noise
Works with chemicals and industrial cleaning materials",Job Skills/Requirements
e29afd6c23aa76f595e063cc72a78f1d,1217,"Must be able to lift, push, pull, and move product, equipment and supplies up to fifty (50) pounds
Regularly stands, bends, lifts, and moves intermittently during shifts of 8+ hours
Demonstrated Competencies to be Successful in the Position:
Thinking - Information search and analysis, problem resolution skills
Engaging - understanding others, team leadership, developing people
Inspiring - influencing and building relationships, motivating and inspiring, communicating effectively",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,0,"Risk Assurance Advisor, Risk (Risk Assurance) (Manager) (Multiple Positions), Ernst & Young U.S. LLP, Grandview Heights, OH.",Job Title
5f7b404e7421883c2a8bd45d7ca1c447,125,Plan and perform IT-related external and internal audit and attestation procedures for private and public companies.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,242,"Consistently apply professional standards, including PCAOB rules and regulations and AICPA attestation standards.",Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,356,"Provide audit and attestation services, demonstrating the value of risk management above and beyond the regulatory and compliance mandates.",Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,496,"Apply IT-related, data analytics and internal control knowledge to deliver high quality engagements, addressing financial, operational and compliance risks, strengthening internal control and improving and protecting business performance while providing business insights and value to clients.",Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,790,"Understand the client's industry and recognize key performance drivers, business trends, and emerging technology and industry developments.",Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,930,Stay informed of general business and economic developments and their effect on the client.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1022,Maintain long-term client relationships and networks.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1076,Manage and motivate teams of professionals with diverse skills and backgrounds.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1156,Consistently deliver quality client services by monitoring progress.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1225,Demonstrate in-depth technical capabilities and professional knowledge.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1297,Maintain long-term client relationships and networks.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1351,Cultivate business development opportunities.,Job Responsibilities/Summary
5f7b404e7421883c2a8bd45d7ca1c447,1397,"Full time employment, Monday – Friday, 40 hours per week, 8:30 am – 5:30 pm.
MINIMUM REQUIREMENTS:
Must have a Bachelor’s degree in Business, Accounting, Finance, Computer Science, Information Systems, Engineering or a related field and 5 years of progressive, post-baccalaureate related work experience.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,1702,"Alternatively, will accept a Master’s degree in Business, Accounting, Finance, Computer Science, Information Systems, Engineering or a related field and 4 years of related work experience.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,1891,"Must have 4 years of experience applying relevant technical knowledge to one of the following engagements: financial statement audits; IT-related internal or operational audits; service organization controls reporting engagements; ERP implementation; and/or ERP security and controls reviews (Oracle, SAP, PeopleSoft).",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2210,"Must have 4 years of work experience with a mid-to-large size public accounting firm, professional consulting firm, or within industry.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2346,"Must have 1 year of experience in project management, preparing and delivering reports, and giving presentations to clients.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2471,"Must be eligible to obtain CPA, CA, CISA, CIPP, CBCP, CGEIT, CFE, CIA, CISSP, CISM, CIPT, PMP and/or CMA certification within one year of hire.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2615,"Requires travel up to 50%, of which 15% may be international, to serve client needs.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2700,"Employer will accept any suitable combination of education, training or experience.",Job Skills/Requirements
5f7b404e7421883c2a8bd45d7ca1c447,2784,TO APPLY: Please apply on-line at ey.com/us/jobsearch (Job Number – COL000YK).,Other
5f7b404e7421883c2a8bd45d7ca1c447,2863,"This particular position at Ernst & Young in the United States requires the qualified candidate to be a ""United States worker"" as defined by the U.S. Department of Labor regulations at 20 CFR 656.3.",Other
5f7b404e7421883c2a8bd45d7ca1c447,3062,You can review this definition at https://www.gpo.gov/fdsys/pkg/CFR-2011-title20-vol3/pdf/CFR-2011-title20-vol3-sec656-3.pdf at the bottom of page 750.,Other
5f7b404e7421883c2a8bd45d7ca1c447,3214,"Please feel free to apply to other positions that do not require you to be a ""U.S. worker"".",Other
